"id","customer_id","order_number","payment_id","order_date","ship_date","request_date","sales_tax","freight","deleted","deleted_date","paid","payment_date","fulfilled"
4456,4456,4456,4456,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4457,4457,4457,4457,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4458,4458,4458,4458,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4459,4459,4459,4459,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4460,4460,4460,4460,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4461,4461,4461,4461,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4462,4462,4462,4462,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4463,4463,4463,4463,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4464,4464,4464,4464,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4465,4465,4465,4465,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4466,4466,4466,4466,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4467,4467,4467,4467,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4468,4468,4468,4468,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4469,4469,4469,4469,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4470,4470,4470,4470,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4471,4471,4471,4471,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4472,4472,4472,4472,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4473,4473,4473,4473,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4474,4474,4474,4474,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4475,4475,4475,4475,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4476,4476,4476,4476,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4477,4477,4477,4477,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4478,4478,4478,4478,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4479,4479,4479,4479,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4480,4480,4480,4480,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4481,4481,4481,4481,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4482,4482,4482,4482,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4483,4483,4483,4483,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4484,4484,4484,4484,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4485,4485,4485,4485,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4486,4486,4486,4486,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4487,4487,4487,4487,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4488,4488,4488,4488,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4489,4489,4489,4489,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4490,4490,4490,4490,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4491,4491,4491,4491,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4492,4492,4492,4492,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4493,4493,4493,4493,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4494,4494,4494,4494,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4495,4495,4495,4495,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4496,4496,4496,4496,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4497,4497,4497,4497,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4498,4498,4498,4498,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4499,4499,4499,4499,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4500,4500,4500,4500,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4501,4501,4501,4501,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4502,4502,4502,4502,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4503,4503,4503,4503,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4504,4504,4504,4504,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4505,4505,4505,4505,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4506,4506,4506,4506,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4507,4507,4507,4507,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4508,4508,4508,4508,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4509,4509,4509,4509,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4510,4510,4510,4510,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4511,4511,4511,4511,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4512,4512,4512,4512,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4513,4513,4513,4513,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4514,4514,4514,4514,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4515,4515,4515,4515,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4516,4516,4516,4516,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4517,4517,4517,4517,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4518,4518,4518,4518,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4519,4519,4519,4519,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4520,4520,4520,4520,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4521,4521,4521,4521,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4522,4522,4522,4522,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4523,4523,4523,4523,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4524,4524,4524,4524,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4525,4525,4525,4525,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4526,4526,4526,4526,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4527,4527,4527,4527,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4528,4528,4528,4528,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4529,4529,4529,4529,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4530,4530,4530,4530,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4531,4531,4531,4531,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4532,4532,4532,4532,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4533,4533,4533,4533,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4534,4534,4534,4534,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4535,4535,4535,4535,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4536,4536,4536,4536,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4537,4537,4537,4537,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4538,4538,4538,4538,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4539,4539,4539,4539,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4540,4540,4540,4540,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4541,4541,4541,4541,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4542,4542,4542,4542,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4543,4543,4543,4543,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4544,4544,4544,4544,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4545,4545,4545,4545,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4546,4546,4546,4546,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4547,4547,4547,4547,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4548,4548,4548,4548,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4549,4549,4549,4549,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4550,4550,4550,4550,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4551,4551,4551,4551,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4552,4552,4552,4552,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4553,4553,4553,4553,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4554,4554,4554,4554,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4555,4555,4555,4555,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4556,4556,4556,4556,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4557,4557,4557,4557,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4558,4558,4558,4558,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4559,4559,4559,4559,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4560,4560,4560,4560,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4561,4561,4561,4561,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4562,4562,4562,4562,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4563,4563,4563,4563,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4564,4564,4564,4564,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4565,4565,4565,4565,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4566,4566,4566,4566,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4567,4567,4567,4567,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4568,4568,4568,4568,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4569,4569,4569,4569,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4570,4570,4570,4570,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4571,4571,4571,4571,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4572,4572,4572,4572,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4573,4573,4573,4573,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4574,4574,4574,4574,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4575,4575,4575,4575,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4576,4576,4576,4576,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4577,4577,4577,4577,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4578,4578,4578,4578,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4579,4579,4579,4579,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4580,4580,4580,4580,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4581,4581,4581,4581,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4582,4582,4582,4582,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4583,4583,4583,4583,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4584,4584,4584,4584,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4585,4585,4585,4585,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4586,4586,4586,4586,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4587,4587,4587,4587,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4588,4588,4588,4588,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4589,4589,4589,4589,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4590,4590,4590,4590,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4591,4591,4591,4591,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4592,4592,4592,4592,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4593,4593,4593,4593,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4594,4594,4594,4594,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4595,4595,4595,4595,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4596,4596,4596,4596,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4597,4597,4597,4597,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4598,4598,4598,4598,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4599,4599,4599,4599,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4600,4600,4600,4600,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4601,4601,4601,4601,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4602,4602,4602,4602,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4603,4603,4603,4603,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4604,4604,4604,4604,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4605,4605,4605,4605,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4606,4606,4606,4606,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4607,4607,4607,4607,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4608,4608,4608,4608,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4609,4609,4609,4609,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4610,4610,4610,4610,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4611,4611,4611,4611,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4612,4612,4612,4612,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4613,4613,4613,4613,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4614,4614,4614,4614,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4615,4615,4615,4615,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4616,4616,4616,4616,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4617,4617,4617,4617,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4618,4618,4618,4618,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4619,4619,4619,4619,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4620,4620,4620,4620,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4621,4621,4621,4621,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4622,4622,4622,4622,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4623,4623,4623,4623,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4624,4624,4624,4624,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4625,4625,4625,4625,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4626,4626,4626,4626,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4627,4627,4627,4627,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4628,4628,4628,4628,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4629,4629,4629,4629,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4630,4630,4630,4630,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4631,4631,4631,4631,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4632,4632,4632,4632,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4633,4633,4633,4633,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4634,4634,4634,4634,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4635,4635,4635,4635,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4636,4636,4636,4636,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4637,4637,4637,4637,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4638,4638,4638,4638,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4639,4639,4639,4639,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4640,4640,4640,4640,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4641,4641,4641,4641,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4642,4642,4642,4642,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4643,4643,4643,4643,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4644,4644,4644,4644,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4645,4645,4645,4645,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4646,4646,4646,4646,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4647,4647,4647,4647,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4648,4648,4648,4648,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4649,4649,4649,4649,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4650,4650,4650,4650,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4651,4651,4651,4651,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4652,4652,4652,4652,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4653,4653,4653,4653,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4654,4654,4654,4654,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4655,4655,4655,4655,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4656,4656,4656,4656,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4657,4657,4657,4657,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4658,4658,4658,4658,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4659,4659,4659,4659,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4660,4660,4660,4660,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4661,4661,4661,4661,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4662,4662,4662,4662,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4663,4663,4663,4663,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4664,4664,4664,4664,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4665,4665,4665,4665,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4666,4666,4666,4666,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4667,4667,4667,4667,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4668,4668,4668,4668,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4669,4669,4669,4669,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4670,4670,4670,4670,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4671,4671,4671,4671,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4672,4672,4672,4672,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4673,4673,4673,4673,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4674,4674,4674,4674,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4675,4675,4675,4675,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4676,4676,4676,4676,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4677,4677,4677,4677,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4678,4678,4678,4678,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4679,4679,4679,4679,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4680,4680,4680,4680,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4681,4681,4681,4681,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4682,4682,4682,4682,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4683,4683,4683,4683,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4684,4684,4684,4684,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4685,4685,4685,4685,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4686,4686,4686,4686,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4687,4687,4687,4687,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4688,4688,4688,4688,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4689,4689,4689,4689,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4690,4690,4690,4690,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4691,4691,4691,4691,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4692,4692,4692,4692,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4693,4693,4693,4693,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4694,4694,4694,4694,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4695,4695,4695,4695,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4696,4696,4696,4696,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4697,4697,4697,4697,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4698,4698,4698,4698,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4699,4699,4699,4699,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4700,4700,4700,4700,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4701,4701,4701,4701,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4702,4702,4702,4702,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4703,4703,4703,4703,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4704,4704,4704,4704,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4705,4705,4705,4705,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4706,4706,4706,4706,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4707,4707,4707,4707,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4708,4708,4708,4708,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4709,4709,4709,4709,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4710,4710,4710,4710,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4711,4711,4711,4711,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4712,4712,4712,4712,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4713,4713,4713,4713,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4714,4714,4714,4714,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4715,4715,4715,4715,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4716,4716,4716,4716,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4717,4717,4717,4717,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4718,4718,4718,4718,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4719,4719,4719,4719,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4720,4720,4720,4720,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4721,4721,4721,4721,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4722,4722,4722,4722,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4723,4723,4723,4723,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4724,4724,4724,4724,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4725,4725,4725,4725,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4726,4726,4726,4726,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4727,4727,4727,4727,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4728,4728,4728,4728,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4729,4729,4729,4729,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4730,4730,4730,4730,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4731,4731,4731,4731,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4732,4732,4732,4732,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4733,4733,4733,4733,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4734,4734,4734,4734,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4735,4735,4735,4735,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4736,4736,4736,4736,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4737,4737,4737,4737,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4738,4738,4738,4738,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4739,4739,4739,4739,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4740,4740,4740,4740,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4741,4741,4741,4741,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4742,4742,4742,4742,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4743,4743,4743,4743,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
4744,4744,4744,4744,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
4745,4745,4745,4745,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
