"id","product_id","order_number","qnty","price","discount","final_price","deleted","deleted_date","paid","payment_date","fulfilled"
4630,4630,4630,4,56,2,54,2,NA,2,NA,2
4631,4631,4631,5,83,3,80,1,NA,1,NA,1
4632,4632,4632,6,43,7,36,2,NA,2,NA,2
4633,4633,4633,1,77,3,74,1,NA,1,NA,1
4634,4634,4634,2,26,5,21,2,NA,2,NA,2
4635,4635,4635,3,49,8,41,1,NA,1,NA,1
4636,4636,4636,4,87,9,78,2,NA,2,NA,2
4637,4637,4637,5,61,3,58,1,NA,1,NA,1
4638,4638,4638,6,44,5,39,2,NA,2,NA,2
4639,4639,4639,1,75,3,72,1,NA,1,NA,1
4640,4640,4640,2,49,10,39,2,NA,2,NA,2
4641,4641,4641,3,99,7,92,1,NA,1,NA,1
4642,4642,4642,4,31,6,25,2,NA,2,NA,2
4643,4643,4643,5,50,9,41,1,NA,1,NA,1
4644,4644,4644,6,67,8,59,2,NA,2,NA,2
4645,4645,4645,1,27,9,18,1,NA,1,NA,1
4646,4646,4646,2,60,1,59,2,NA,2,NA,2
4647,4647,4647,3,98,4,94,1,NA,1,NA,1
4648,4648,4648,4,93,6,87,2,NA,2,NA,2
4649,4649,4649,5,43,3,40,1,NA,1,NA,1
4650,4650,4650,6,69,1,68,2,NA,2,NA,2
4651,4651,4651,1,73,7,66,1,NA,1,NA,1
4652,4652,4652,2,50,3,47,2,NA,2,NA,2
4653,4653,4653,3,88,7,81,1,NA,1,NA,1
4654,4654,4654,4,61,4,57,2,NA,2,NA,2
4655,4655,4655,5,100,4,96,1,NA,1,NA,1
4656,4656,4656,6,93,1,92,2,NA,2,NA,2
4657,4657,4657,1,30,9,21,1,NA,1,NA,1
4658,4658,4658,2,90,3,87,2,NA,2,NA,2
4659,4659,4659,3,76,1,75,1,NA,1,NA,1
4660,4660,4660,4,32,8,24,2,NA,2,NA,2
4661,4661,4661,5,62,5,57,1,NA,1,NA,1
4662,4662,4662,6,90,4,86,2,NA,2,NA,2
4663,4663,4663,1,1,4,-3,1,NA,1,NA,1
4664,4664,4664,2,51,7,44,2,NA,2,NA,2
4665,4665,4665,3,41,10,31,1,NA,1,NA,1
4666,4666,4666,4,68,8,60,2,NA,2,NA,2
4667,4667,4667,5,90,1,89,1,NA,1,NA,1
4668,4668,4668,6,27,9,18,2,NA,2,NA,2
4669,4669,4669,1,94,2,92,1,NA,1,NA,1
4670,4670,4670,2,78,9,69,2,NA,2,NA,2
4671,4671,4671,3,24,4,20,1,NA,1,NA,1
4672,4672,4672,4,100,10,90,2,NA,2,NA,2
4673,4673,4673,5,75,10,65,1,NA,1,NA,1
4674,4674,4674,6,4,8,-4,2,NA,2,NA,2
4675,4675,4675,1,81,3,78,1,NA,1,NA,1
4676,4676,4676,2,31,10,21,2,NA,2,NA,2
4677,4677,4677,3,33,7,26,1,NA,1,NA,1
4678,4678,4678,4,62,7,55,2,NA,2,NA,2
4679,4679,4679,5,43,9,34,1,NA,1,NA,1
4680,4680,4680,6,88,9,79,2,NA,2,NA,2
4681,4681,4681,1,50,8,42,1,NA,1,NA,1
4682,4682,4682,2,97,10,87,2,NA,2,NA,2
4683,4683,4683,3,69,7,62,1,NA,1,NA,1
4684,4684,4684,4,4,2,2,2,NA,2,NA,2
4685,4685,4685,5,36,9,27,1,NA,1,NA,1
4686,4686,4686,6,99,4,95,2,NA,2,NA,2
4687,4687,4687,1,62,5,57,1,NA,1,NA,1
4688,4688,4688,2,92,1,91,2,NA,2,NA,2
4689,4689,4689,3,75,2,73,1,NA,1,NA,1
4690,4690,4690,4,2,3,-1,2,NA,2,NA,2
4691,4691,4691,5,83,3,80,1,NA,1,NA,1
4692,4692,4692,6,28,10,18,2,NA,2,NA,2
4693,4693,4693,1,77,4,73,1,NA,1,NA,1
4694,4694,4694,2,68,3,65,2,NA,2,NA,2
4695,4695,4695,3,63,5,58,1,NA,1,NA,1
4696,4696,4696,4,41,1,40,2,NA,2,NA,2
4697,4697,4697,5,83,6,77,1,NA,1,NA,1
4698,4698,4698,6,43,1,42,2,NA,2,NA,2
4699,4699,4699,1,51,7,44,1,NA,1,NA,1
4700,4700,4700,2,17,2,15,2,NA,2,NA,2
4701,4701,4701,3,39,2,37,1,NA,1,NA,1
4702,4702,4702,4,15,1,14,2,NA,2,NA,2
4703,4703,4703,5,28,5,23,1,NA,1,NA,1
4704,4704,4704,6,36,6,30,2,NA,2,NA,2
4705,4705,4705,1,59,10,49,1,NA,1,NA,1
4706,4706,4706,2,80,7,73,2,NA,2,NA,2
4707,4707,4707,3,87,2,85,1,NA,1,NA,1
4708,4708,4708,4,63,6,57,2,NA,2,NA,2
4709,4709,4709,5,59,7,52,1,NA,1,NA,1
4710,4710,4710,6,95,2,93,2,NA,2,NA,2
4711,4711,4711,1,79,5,74,1,NA,1,NA,1
4712,4712,4712,2,39,6,33,2,NA,2,NA,2
4713,4713,4713,3,59,2,57,1,NA,1,NA,1
4714,4714,4714,4,22,1,21,2,NA,2,NA,2
4715,4715,4715,5,1,4,-3,1,NA,1,NA,1
4716,4716,4716,6,96,1,95,2,NA,2,NA,2
4717,4717,4717,1,14,5,9,1,NA,1,NA,1
4718,4718,4718,2,54,10,44,2,NA,2,NA,2
4719,4719,4719,3,42,6,36,1,NA,1,NA,1
4720,4720,4720,4,99,1,98,2,NA,2,NA,2
4721,4721,4721,5,33,5,28,1,NA,1,NA,1
4722,4722,4722,6,56,10,46,2,NA,2,NA,2
4723,4723,4723,1,62,5,57,1,NA,1,NA,1
4724,4724,4724,2,8,4,4,2,NA,2,NA,2
4725,4725,4725,3,97,8,89,1,NA,1,NA,1
4726,4726,4726,4,39,9,30,2,NA,2,NA,2
4727,4727,4727,5,14,4,10,1,NA,1,NA,1
4728,4728,4728,6,80,9,71,2,NA,2,NA,2
4729,4729,4729,1,65,1,64,1,NA,1,NA,1
4730,4730,4730,2,44,8,36,2,NA,2,NA,2
4731,4731,4731,3,94,6,88,1,NA,1,NA,1
4732,4732,4732,4,35,2,33,2,NA,2,NA,2
4733,4733,4733,5,67,9,58,1,NA,1,NA,1
4734,4734,4734,6,25,5,20,2,NA,2,NA,2
4735,4735,4735,1,83,10,73,1,NA,1,NA,1
4736,4736,4736,2,95,9,86,2,NA,2,NA,2
4737,4737,4737,3,39,5,34,1,NA,1,NA,1
4738,4738,4738,4,94,8,86,2,NA,2,NA,2
4739,4739,4739,5,61,2,59,1,NA,1,NA,1
4740,4740,4740,6,15,8,7,2,NA,2,NA,2
4741,4741,4741,1,97,3,94,1,NA,1,NA,1
4742,4742,4742,2,61,2,59,2,NA,2,NA,2
4743,4743,4743,3,95,2,93,1,NA,1,NA,1
4744,4744,4744,4,17,8,9,2,NA,2,NA,2
4745,4745,4745,5,23,4,19,1,NA,1,NA,1
4746,4746,4746,6,68,7,61,2,NA,2,NA,2
4747,4747,4747,1,85,9,76,1,NA,1,NA,1
4748,4748,4748,2,86,7,79,2,NA,2,NA,2
4749,4749,4749,3,20,7,13,1,NA,1,NA,1
4750,4750,4750,4,40,9,31,2,NA,2,NA,2
4751,4751,4751,5,19,10,9,1,NA,1,NA,1
4752,4752,4752,6,78,1,77,2,NA,2,NA,2
4753,4753,4753,1,16,1,15,1,NA,1,NA,1
4754,4754,4754,2,11,2,9,2,NA,2,NA,2
4755,4755,4755,3,49,6,43,1,NA,1,NA,1
4756,4756,4756,4,18,6,12,2,NA,2,NA,2
4757,4757,4757,5,84,2,82,1,NA,1,NA,1
4758,4758,4758,6,21,9,12,2,NA,2,NA,2
4759,4759,4759,1,84,7,77,1,NA,1,NA,1
4760,4760,4760,2,34,7,27,2,NA,2,NA,2
4761,4761,4761,3,35,9,26,1,NA,1,NA,1
4762,4762,4762,4,70,8,62,2,NA,2,NA,2
4763,4763,4763,5,54,5,49,1,NA,1,NA,1
4764,4764,4764,6,98,6,92,2,NA,2,NA,2
4765,4765,4765,1,66,9,57,1,NA,1,NA,1
4766,4766,4766,2,21,5,16,2,NA,2,NA,2
4767,4767,4767,3,31,6,25,1,NA,1,NA,1
4768,4768,4768,4,16,5,11,2,NA,2,NA,2
4769,4769,4769,5,92,4,88,1,NA,1,NA,1
4770,4770,4770,6,6,4,2,2,NA,2,NA,2
4771,4771,4771,1,16,6,10,1,NA,1,NA,1
4772,4772,4772,2,54,2,52,2,NA,2,NA,2
4773,4773,4773,3,11,8,3,1,NA,1,NA,1
4774,4774,4774,4,21,1,20,2,NA,2,NA,2
4775,4775,4775,5,93,3,90,1,NA,1,NA,1
4776,4776,4776,6,11,3,8,2,NA,2,NA,2
4777,4777,4777,1,44,1,43,1,NA,1,NA,1
4778,4778,4778,2,33,7,26,2,NA,2,NA,2
4779,4779,4779,3,62,9,53,1,NA,1,NA,1
4780,4780,4780,4,22,4,18,2,NA,2,NA,2
4781,4781,4781,5,67,6,61,1,NA,1,NA,1
4782,4782,4782,6,74,3,71,2,NA,2,NA,2
4783,4783,4783,1,58,6,52,1,NA,1,NA,1
4784,4784,4784,2,49,10,39,2,NA,2,NA,2
4785,4785,4785,3,62,6,56,1,NA,1,NA,1
4786,4786,4786,4,56,10,46,2,NA,2,NA,2
4787,4787,4787,5,9,3,6,1,NA,1,NA,1
4788,4788,4788,6,61,10,51,2,NA,2,NA,2
4789,4789,4789,1,67,5,62,1,NA,1,NA,1
4790,4790,4790,2,7,4,3,2,NA,2,NA,2
4791,4791,4791,3,80,9,71,1,NA,1,NA,1
4792,4792,4792,4,33,2,31,2,NA,2,NA,2
4793,4793,4793,5,58,1,57,1,NA,1,NA,1
4794,4794,4794,6,40,5,35,2,NA,2,NA,2
4795,4795,4795,1,13,10,3,1,NA,1,NA,1
4796,4796,4796,2,85,10,75,2,NA,2,NA,2
4797,4797,4797,3,4,5,-1,1,NA,1,NA,1
4798,4798,4798,4,36,5,31,2,NA,2,NA,2
4799,4799,4799,5,43,9,34,1,NA,1,NA,1
4800,4800,4800,6,30,8,22,2,NA,2,NA,2
4801,4801,4801,1,49,9,40,1,NA,1,NA,1
4802,4802,4802,2,29,4,25,2,NA,2,NA,2
4803,4803,4803,3,19,7,12,1,NA,1,NA,1
4804,4804,4804,4,8,6,2,2,NA,2,NA,2
4805,4805,4805,5,94,4,90,1,NA,1,NA,1
4806,4806,4806,6,18,6,12,2,NA,2,NA,2
4807,4807,4807,1,5,9,-4,1,NA,1,NA,1
4808,4808,4808,2,3,3,0,2,NA,2,NA,2
4809,4809,4809,3,5,4,1,1,NA,1,NA,1
4810,4810,4810,4,35,9,26,2,NA,2,NA,2
4811,4811,4811,5,69,10,59,1,NA,1,NA,1
4812,4812,4812,6,50,1,49,2,NA,2,NA,2
4813,4813,4813,1,76,4,72,1,NA,1,NA,1
4814,4814,4814,2,9,5,4,2,NA,2,NA,2
4815,4815,4815,3,84,6,78,1,NA,1,NA,1
4816,4816,4816,4,9,5,4,2,NA,2,NA,2
4817,4817,4817,5,9,5,4,1,NA,1,NA,1
4818,4818,4818,6,77,6,71,2,NA,2,NA,2
4819,4819,4819,1,44,5,39,1,NA,1,NA,1
4820,4820,4820,2,15,2,13,2,NA,2,NA,2
4821,4821,4821,3,82,6,76,1,NA,1,NA,1
4822,4822,4822,4,98,3,95,2,NA,2,NA,2
4823,4823,4823,5,39,10,29,1,NA,1,NA,1
4824,4824,4824,6,31,10,21,2,NA,2,NA,2
4825,4825,4825,1,66,8,58,1,NA,1,NA,1
4826,4826,4826,2,30,8,22,2,NA,2,NA,2
4827,4827,4827,3,91,8,83,1,NA,1,NA,1
4828,4828,4828,4,12,4,8,2,NA,2,NA,2
4829,4829,4829,5,44,6,38,1,NA,1,NA,1
4830,4830,4830,6,68,4,64,2,NA,2,NA,2
4831,4831,4831,1,58,2,56,1,NA,1,NA,1
4832,4832,4832,2,90,5,85,2,NA,2,NA,2
4833,4833,4833,3,45,6,39,1,NA,1,NA,1
4834,4834,4834,4,40,6,34,2,NA,2,NA,2
4835,4835,4835,5,11,4,7,1,NA,1,NA,1
4836,4836,4836,6,21,9,12,2,NA,2,NA,2
4837,4837,4837,1,3,10,-7,1,NA,1,NA,1
4838,4838,4838,2,54,3,51,2,NA,2,NA,2
4839,4839,4839,3,5,9,-4,1,NA,1,NA,1
4840,4840,4840,4,41,2,39,2,NA,2,NA,2
4841,4841,4841,5,48,2,46,1,NA,1,NA,1
4842,4842,4842,6,15,9,6,2,NA,2,NA,2
4843,4843,4843,1,1,10,-9,1,NA,1,NA,1
4844,4844,4844,2,95,5,90,2,NA,2,NA,2
4845,4845,4845,3,84,7,77,1,NA,1,NA,1
4846,4846,4846,4,52,3,49,2,NA,2,NA,2
4847,4847,4847,5,4,6,-2,1,NA,1,NA,1
4848,4848,4848,6,28,5,23,2,NA,2,NA,2
4849,4849,4849,1,92,7,85,1,NA,1,NA,1
4850,4850,4850,2,14,3,11,2,NA,2,NA,2
4851,4851,4851,3,64,1,63,1,NA,1,NA,1
4852,4852,4852,4,49,2,47,2,NA,2,NA,2
4853,4853,4853,5,27,2,25,1,NA,1,NA,1
4854,4854,4854,6,44,10,34,2,NA,2,NA,2
4855,4855,4855,1,32,4,28,1,NA,1,NA,1
4856,4856,4856,2,68,9,59,2,NA,2,NA,2
4857,4857,4857,3,1,5,-4,1,NA,1,NA,1
4858,4858,4858,4,46,2,44,2,NA,2,NA,2
4859,4859,4859,5,23,3,20,1,NA,1,NA,1
4860,4860,4860,6,35,10,25,2,NA,2,NA,2
4861,4861,4861,1,93,1,92,1,NA,1,NA,1
4862,4862,4862,2,38,6,32,2,NA,2,NA,2
4863,4863,4863,3,16,10,6,1,NA,1,NA,1
4864,4864,4864,4,39,1,38,2,NA,2,NA,2
4865,4865,4865,5,33,1,32,1,NA,1,NA,1
4866,4866,4866,6,10,2,8,2,NA,2,NA,2
4867,4867,4867,1,37,5,32,1,NA,1,NA,1
4868,4868,4868,2,17,7,10,2,NA,2,NA,2
4869,4869,4869,3,30,1,29,1,NA,1,NA,1
4870,4870,4870,4,99,9,90,2,NA,2,NA,2
4871,4871,4871,5,18,9,9,1,NA,1,NA,1
4872,4872,4872,6,27,8,19,2,NA,2,NA,2
4873,4873,4873,1,43,8,35,1,NA,1,NA,1
4874,4874,4874,2,78,10,68,2,NA,2,NA,2
4875,4875,4875,3,43,5,38,1,NA,1,NA,1
4876,4876,4876,4,78,9,69,2,NA,2,NA,2
4877,4877,4877,5,98,10,88,1,NA,1,NA,1
4878,4878,4878,6,47,8,39,2,NA,2,NA,2
4879,4879,4879,1,60,8,52,1,NA,1,NA,1
4880,4880,4880,2,79,9,70,2,NA,2,NA,2
4881,4881,4881,3,15,2,13,1,NA,1,NA,1
4882,4882,4882,4,89,9,80,2,NA,2,NA,2
4883,4883,4883,5,8,6,2,1,NA,1,NA,1
4884,4884,4884,6,73,1,72,2,NA,2,NA,2
4885,4885,4885,1,46,6,40,1,NA,1,NA,1
4886,4886,4886,2,61,9,52,2,NA,2,NA,2
4887,4887,4887,3,65,5,60,1,NA,1,NA,1
4888,4888,4888,4,10,2,8,2,NA,2,NA,2
4889,4889,4889,5,19,2,17,1,NA,1,NA,1
4890,4890,4890,6,47,9,38,2,NA,2,NA,2
4891,4891,4891,1,63,9,54,1,NA,1,NA,1
4892,4892,4892,2,79,4,75,2,NA,2,NA,2
4893,4893,4893,3,92,7,85,1,NA,1,NA,1
4894,4894,4894,4,3,1,2,2,NA,2,NA,2
4895,4895,4895,5,64,7,57,1,NA,1,NA,1
4896,4896,4896,6,43,1,42,2,NA,2,NA,2
4897,4897,4897,1,31,8,23,1,NA,1,NA,1
4898,4898,4898,2,18,8,10,2,NA,2,NA,2
4899,4899,4899,3,1,5,-4,1,NA,1,NA,1
4900,4900,4900,4,96,9,87,2,NA,2,NA,2
4901,4901,4901,5,37,3,34,1,NA,1,NA,1
4902,4902,4902,6,27,8,19,2,NA,2,NA,2
4903,4903,4903,1,12,2,10,1,NA,1,NA,1
4904,4904,4904,2,1,6,-5,2,NA,2,NA,2
4905,4905,4905,3,1,7,-6,1,NA,1,NA,1
4906,4906,4906,4,99,5,94,2,NA,2,NA,2
4907,4907,4907,5,90,5,85,1,NA,1,NA,1
4908,4908,4908,6,68,10,58,2,NA,2,NA,2
4909,4909,4909,1,61,4,57,1,NA,1,NA,1
4910,4910,4910,2,76,10,66,2,NA,2,NA,2
4911,4911,4911,3,7,2,5,1,NA,1,NA,1
4912,4912,4912,4,91,4,87,2,NA,2,NA,2
4913,4913,4913,5,65,7,58,1,NA,1,NA,1
4914,4914,4914,6,55,6,49,2,NA,2,NA,2
4915,4915,4915,1,20,8,12,1,NA,1,NA,1
4916,4916,4916,2,4,10,-6,2,NA,2,NA,2
4917,4917,4917,3,89,1,88,1,NA,1,NA,1
4918,4918,4918,4,44,3,41,2,NA,2,NA,2
4919,4919,4919,5,84,7,77,1,NA,1,NA,1
4920,4920,4920,6,45,1,44,2,NA,2,NA,2
4921,4921,4921,1,80,2,78,1,NA,1,NA,1
4922,4922,4922,2,56,2,54,2,NA,2,NA,2
4923,4923,4923,3,95,10,85,1,NA,1,NA,1
4924,4924,4924,4,69,1,68,2,NA,2,NA,2
4925,4925,4925,5,92,8,84,1,NA,1,NA,1
4926,4926,4926,6,1,7,-6,2,NA,2,NA,2
4927,4927,4927,1,60,4,56,1,NA,1,NA,1
4928,4928,4928,2,67,7,60,2,NA,2,NA,2
4929,4929,4929,3,81,10,71,1,NA,1,NA,1
4930,4930,4930,4,92,6,86,2,NA,2,NA,2
4931,4931,4931,5,72,4,68,1,NA,1,NA,1
4932,4932,4932,6,35,9,26,2,NA,2,NA,2
4933,4933,4933,1,91,8,83,1,NA,1,NA,1
4934,4934,4934,2,15,6,9,2,NA,2,NA,2
4935,4935,4935,3,2,3,-1,1,NA,1,NA,1
4936,4936,4936,4,97,8,89,2,NA,2,NA,2
4937,4937,4937,5,28,6,22,1,NA,1,NA,1
4938,4938,4938,6,29,9,20,2,NA,2,NA,2
4939,4939,4939,1,22,3,19,1,NA,1,NA,1
4940,4940,4940,2,94,3,91,2,NA,2,NA,2
4941,4941,4941,3,60,10,50,1,NA,1,NA,1
4942,4942,4942,4,22,3,19,2,NA,2,NA,2
4943,4943,4943,5,53,6,47,1,NA,1,NA,1
4944,4944,4944,6,71,3,68,2,NA,2,NA,2
4945,4945,4945,1,100,8,92,1,NA,1,NA,1
4946,4946,4946,2,81,6,75,2,NA,2,NA,2
4947,4947,4947,3,11,5,6,1,NA,1,NA,1
4948,4948,4948,4,45,7,38,2,NA,2,NA,2
4949,4949,4949,5,96,10,86,1,NA,1,NA,1
4950,4950,4950,6,5,3,2,2,NA,2,NA,2
4951,4951,4951,1,83,7,76,1,NA,1,NA,1
4952,4952,4952,2,24,3,21,2,NA,2,NA,2
4953,4953,4953,3,71,7,64,1,NA,1,NA,1
4954,4954,4954,4,14,10,4,2,NA,2,NA,2
4955,4955,4955,5,39,8,31,1,NA,1,NA,1
4956,4956,4956,6,33,10,23,2,NA,2,NA,2
4957,4957,4957,1,16,3,13,1,NA,1,NA,1
4958,4958,4958,2,67,6,61,2,NA,2,NA,2
4959,4959,4959,3,84,5,79,1,NA,1,NA,1
4960,4960,4960,4,11,10,1,2,NA,2,NA,2
4961,4961,4961,5,83,7,76,1,NA,1,NA,1
4962,4962,4962,6,30,5,25,2,NA,2,NA,2
4963,4963,4963,1,19,7,12,1,NA,1,NA,1
4964,4964,4964,2,76,8,68,2,NA,2,NA,2
4965,4965,4965,3,30,9,21,1,NA,1,NA,1
4966,4966,4966,4,100,1,99,2,NA,2,NA,2
4967,4967,4967,5,13,1,12,1,NA,1,NA,1
4968,4968,4968,6,26,2,24,2,NA,2,NA,2
4969,4969,4969,1,50,3,47,1,NA,1,NA,1
4970,4970,4970,2,28,9,19,2,NA,2,NA,2
4971,4971,4971,3,27,1,26,1,NA,1,NA,1
4972,4972,4972,4,31,4,27,2,NA,2,NA,2
4973,4973,4973,5,94,2,92,1,NA,1,NA,1
4974,4974,4974,6,93,10,83,2,NA,2,NA,2
4975,4975,4975,1,30,9,21,1,NA,1,NA,1
4976,4976,4976,2,8,8,0,2,NA,2,NA,2
4977,4977,4977,3,92,4,88,1,NA,1,NA,1
4978,4978,4978,4,82,7,75,2,NA,2,NA,2
4979,4979,4979,5,12,6,6,1,NA,1,NA,1
4980,4980,4980,6,99,4,95,2,NA,2,NA,2
4981,4981,4981,1,87,1,86,1,NA,1,NA,1
4982,4982,4982,2,96,4,92,2,NA,2,NA,2
4983,4983,4983,3,32,3,29,1,NA,1,NA,1
4984,4984,4984,4,17,3,14,2,NA,2,NA,2
4985,4985,4985,5,96,1,95,1,NA,1,NA,1
4986,4986,4986,6,48,4,44,2,NA,2,NA,2
4987,4987,4987,1,64,4,60,1,NA,1,NA,1
4988,4988,4988,2,41,7,34,2,NA,2,NA,2
4989,4989,4989,3,58,5,53,1,NA,1,NA,1
4990,4990,4990,4,69,9,60,2,NA,2,NA,2
4991,4991,4991,5,100,2,98,1,NA,1,NA,1
4992,4992,4992,6,25,7,18,2,NA,2,NA,2
4993,4993,4993,1,86,7,79,1,NA,1,NA,1
4994,4994,4994,2,63,8,55,2,NA,2,NA,2
4995,4995,4995,3,55,2,53,1,NA,1,NA,1
4996,4996,4996,4,53,8,45,2,NA,2,NA,2
4997,4997,4997,5,43,1,42,1,NA,1,NA,1
4998,4998,4998,6,36,2,34,2,NA,2,NA,2
4999,4999,4999,1,85,3,82,1,NA,1,NA,1
5000,5000,5000,2,42,10,32,2,NA,2,NA,2
5001,5001,5001,3,100,7,93,1,NA,1,NA,1
5002,5002,5002,4,56,7,49,2,NA,2,NA,2
5003,5003,5003,5,36,6,30,1,NA,1,NA,1
5004,5004,5004,6,62,9,53,2,NA,2,NA,2
5005,5005,5005,1,93,6,87,1,NA,1,NA,1
5006,5006,5006,2,8,5,3,2,NA,2,NA,2
5007,5007,5007,3,45,1,44,1,NA,1,NA,1
5008,5008,5008,4,10,1,9,2,NA,2,NA,2
5009,5009,5009,5,56,2,54,1,NA,1,NA,1
5010,5010,5010,6,98,3,95,2,NA,2,NA,2
5011,5011,5011,1,78,4,74,1,NA,1,NA,1
5012,5012,5012,2,65,8,57,2,NA,2,NA,2
5013,5013,5013,3,95,7,88,1,NA,1,NA,1
5014,5014,5014,4,54,10,44,2,NA,2,NA,2
5015,5015,5015,5,99,9,90,1,NA,1,NA,1
5016,5016,5016,6,56,4,52,2,NA,2,NA,2
5017,5017,5017,1,66,5,61,1,NA,1,NA,1
5018,5018,5018,2,23,5,18,2,NA,2,NA,2
5019,5019,5019,3,59,6,53,1,NA,1,NA,1
5020,5020,5020,4,23,9,14,2,NA,2,NA,2
5021,5021,5021,5,51,3,48,1,NA,1,NA,1
5022,5022,5022,6,31,1,30,2,NA,2,NA,2
5023,5023,5023,1,61,10,51,1,NA,1,NA,1
5024,5024,5024,2,13,5,8,2,NA,2,NA,2
5025,5025,5025,3,91,1,90,1,NA,1,NA,1
5026,5026,5026,4,69,10,59,2,NA,2,NA,2
5027,5027,5027,5,83,2,81,1,NA,1,NA,1
5028,5028,5028,6,56,4,52,2,NA,2,NA,2
5029,5029,5029,1,24,8,16,1,NA,1,NA,1
5030,5030,5030,2,53,2,51,2,NA,2,NA,2
5031,5031,5031,3,99,4,95,1,NA,1,NA,1
5032,5032,5032,4,19,2,17,2,NA,2,NA,2
5033,5033,5033,5,13,3,10,1,NA,1,NA,1
5034,5034,5034,6,98,7,91,2,NA,2,NA,2
5035,5035,5035,1,79,8,71,1,NA,1,NA,1
5036,5036,5036,2,99,1,98,2,NA,2,NA,2
5037,5037,5037,3,47,5,42,1,NA,1,NA,1
5038,5038,5038,4,8,2,6,2,NA,2,NA,2
5039,5039,5039,5,41,7,34,1,NA,1,NA,1
5040,5040,5040,6,94,5,89,2,NA,2,NA,2
5041,5041,5041,1,82,10,72,1,NA,1,NA,1
5042,5042,5042,2,81,1,80,2,NA,2,NA,2
5043,5043,5043,3,96,10,86,1,NA,1,NA,1
5044,5044,5044,4,44,8,36,2,NA,2,NA,2
5045,5045,5045,5,16,10,6,1,NA,1,NA,1
5046,5046,5046,6,69,3,66,2,NA,2,NA,2
5047,5047,5047,1,17,6,11,1,NA,1,NA,1
5048,5048,5048,2,27,3,24,2,NA,2,NA,2
5049,5049,5049,3,92,5,87,1,NA,1,NA,1
5050,5050,5050,4,5,4,1,2,NA,2,NA,2
5051,5051,5051,5,82,6,76,1,NA,1,NA,1
5052,5052,5052,6,57,5,52,2,NA,2,NA,2
5053,5053,5053,1,81,3,78,1,NA,1,NA,1
5054,5054,5054,2,90,6,84,2,NA,2,NA,2
5055,5055,5055,3,3,9,-6,1,NA,1,NA,1
5056,5056,5056,4,90,1,89,2,NA,2,NA,2
5057,5057,5057,5,27,3,24,1,NA,1,NA,1
5058,5058,5058,6,64,1,63,2,NA,2,NA,2
5059,5059,5059,1,67,4,63,1,NA,1,NA,1
5060,5060,5060,2,51,7,44,2,NA,2,NA,2
5061,5061,5061,3,50,8,42,1,NA,1,NA,1
5062,5062,5062,4,45,8,37,2,NA,2,NA,2
5063,5063,5063,5,83,6,77,1,NA,1,NA,1
5064,5064,5064,6,97,5,92,2,NA,2,NA,2
5065,5065,5065,1,62,3,59,1,NA,1,NA,1
5066,5066,5066,2,64,2,62,2,NA,2,NA,2
5067,5067,5067,3,55,3,52,1,NA,1,NA,1
5068,5068,5068,4,61,3,58,2,NA,2,NA,2
5069,5069,5069,5,96,8,88,1,NA,1,NA,1
5070,5070,5070,6,31,3,28,2,NA,2,NA,2
5071,5071,5071,1,84,3,81,1,NA,1,NA,1
5072,5072,5072,2,3,6,-3,2,NA,2,NA,2
5073,5073,5073,3,21,3,18,1,NA,1,NA,1
5074,5074,5074,4,85,6,79,2,NA,2,NA,2
5075,5075,5075,5,71,2,69,1,NA,1,NA,1
5076,5076,5076,6,71,2,69,2,NA,2,NA,2
5077,5077,5077,1,74,6,68,1,NA,1,NA,1
5078,5078,5078,2,47,4,43,2,NA,2,NA,2
5079,5079,5079,3,16,8,8,1,NA,1,NA,1
5080,5080,5080,4,73,10,63,2,NA,2,NA,2
5081,5081,5081,5,39,7,32,1,NA,1,NA,1
5082,5082,5082,6,60,9,51,2,NA,2,NA,2
5083,5083,5083,1,76,8,68,1,NA,1,NA,1
5084,5084,5084,2,92,1,91,2,NA,2,NA,2
5085,5085,5085,3,83,4,79,1,NA,1,NA,1
5086,5086,5086,4,55,2,53,2,NA,2,NA,2
5087,5087,5087,5,66,4,62,1,NA,1,NA,1
5088,5088,5088,6,56,2,54,2,NA,2,NA,2
5089,5089,5089,1,91,1,90,1,NA,1,NA,1
5090,5090,5090,2,30,5,25,2,NA,2,NA,2
5091,5091,5091,3,48,7,41,1,NA,1,NA,1
5092,5092,5092,4,97,10,87,2,NA,2,NA,2
5093,5093,5093,5,19,4,15,1,NA,1,NA,1
5094,5094,5094,6,49,1,48,2,NA,2,NA,2
5095,5095,5095,1,44,7,37,1,NA,1,NA,1
5096,5096,5096,2,10,3,7,2,NA,2,NA,2
5097,5097,5097,3,44,4,40,1,NA,1,NA,1
5098,5098,5098,4,82,2,80,2,NA,2,NA,2
5099,5099,5099,5,83,8,75,1,NA,1,NA,1
5100,5100,5100,6,52,4,48,2,NA,2,NA,2
5101,5101,5101,1,32,1,31,1,NA,1,NA,1
5102,5102,5102,2,3,6,-3,2,NA,2,NA,2
5103,5103,5103,3,77,5,72,1,NA,1,NA,1
5104,5104,5104,4,84,10,74,2,NA,2,NA,2
5105,5105,5105,5,36,5,31,1,NA,1,NA,1
5106,5106,5106,6,56,2,54,2,NA,2,NA,2
5107,5107,5107,1,1,1,0,1,NA,1,NA,1
5108,5108,5108,2,38,6,32,2,NA,2,NA,2
5109,5109,5109,3,93,8,85,1,NA,1,NA,1
