"customer_id","id","product","qnty","price","totalprice","description","purchased","category","product_id","payment_id","user_id","created_at","updated_at","deleted_at","created_date","qnty_paid","created_at_ymd","country"
23,29,"Sitvoluptatem.",2,272,544,"Quas autem qui ut et.",1,"9uzI7NiOao",220,174,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-17,2,"20250117","Belarus"
23,521,"Veniamcumque.",4,208,832,"Et quia qui vitae odit.",1,"MY16uYysyt",407,174,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-30,4,"20240930","Belarus"
23,479,"Doloremque.",4,370,1480,"Dolor illum velit sint.",1,"wbGnntQmil",100,152,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-15,4,"20240515","Belarus"
23,489,"Deserunt.",4,234,936,"Quam voluptas ab quis.",0,"9BIOIxokpy",163,149,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-22,0,"20240822","Belarus"
23,447,"Odiodoloremque.",1,351,351,"Est eum minus earum modi.",0,"k7MRmVY0X8",235,134,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-13,0,"20240313","Belarus"
24,281,"Nobis.",1,203,203,"Sunt ut ea dolores omnis.",1,"9uzI7NiOao",57,108,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-03,1,"20250103","Ireland"
24,108,"Delectusqui.",4,333,1332,"Totam dolore quas animi.",0,"c8cv2wvB8l",184,137,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-14,0,"20240714","Ireland"
24,14,"Repellendus.",4,398,1592,"Ea dolor sunt autem aut.",1,"2X4ye9PhIh",346,169,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-21,4,"20240521","Ireland"
24,119,"Quaerat.",2,314,628,"Eaque sit est vel veniam.",1,"k7MRmVY0X8",305,128,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-03,2,"20240603","Ireland"
24,217,"Rerumadsint.",2,358,716,"Est illo quaerat impedit.",0,"RWmotgOYvt",369,142,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-14,0,"20240514","Ireland"
24,646,"Eumearumtotam.",4,244,976,"Omnis in natus aut.",0,"Qrs72gsjGa",87,161,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-08,0,"20240608","Ireland"
24,610,"Rerumtempora.",1,294,294,"Temporibus odio quos et.",1,"bEUYRWupM5",407,133,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-03,1,"20240503","Ireland"
24,17,"Doloreaestut.",4,358,1432,"Reiciendis a in ea neque.",0,"k7MRmVY0X8",297,189,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-02,0,"20240702","Ireland"
24,211,"Adlaudantium.",1,387,387,"Iusto qui dolor debitis.",0,"F8ioxlh8VT",244,189,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-28,0,"20240828","Ireland"
24,317,"Eumetvelet.",4,317,1268,"Ipsa non eius nisi et.",1,"4z9mSD6fzr",283,154,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-30,4,"20240930","Ireland"
24,303,"Reprehenderit.",1,264,264,"Non ut iure tempore unde.",0,"sUJN8HxgFg",309,184,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-29,0,"20240829","Ireland"
24,441,"Etmagnam.",2,347,694,"Tempore nisi itaque nam.",1,"f3xiCdq81k",347,145,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-25,2,"20241025","Ireland"
24,667,"Voluptatemest.",4,375,1500,"Sit ex consequatur id et.",0,"9BIOIxokpy",261,162,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-27,0,"20240927","Ireland"
24,448,"Excepturirerum.",1,328,328,"Ab tempore nemo et nihil.",0,"Qrs72gsjGa",341,170,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-12,0,"20241212","Ireland"
24,583,"Recusandae.",4,375,1500,"Aut commodi enim est.",1,"sUJN8HxgFg",221,158,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-23,4,"20240523","Ireland"
24,314,"Verosapiente.",3,256,768,"Vel quos aut unde neque.",0,"9BIOIxokpy",126,123,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-22,0,"20240322","Ireland"
24,313,"Officianon.",1,362,362,"At eum id unde.",1,"Ns3an1ZfUF",173,169,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-13,1,"20241013","Ireland"
24,72,"Quissapiente.",2,302,604,"Error rerum quo id et.",1,"8FWOY90d3u",229,142,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-24,2,"20241124","Ireland"
25,382,"Sintetquaset.",3,330,990,"Odit qui vel quos.",0,"f3xiCdq81k",19,181,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-08,0,"20240608","Togo"
25,654,"Nihilnon.",3,293,879,"Nulla et ullam quidem.",1,"Qrs72gsjGa",274,131,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-29,3,"20240529","Togo"
25,302,"Quiadipisci.",2,338,676,"Est fuga quia et natus.",0,"XDfFcXgT2G",356,128,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-21,0,"20240721","Togo"
25,260,"Etautcorporis.",3,229,687,"Quod quia et magni et.",0,"c8cv2wvB8l",43,161,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-30,0,"20240830","Togo"
25,226,"Hiciureipsa.",2,220,440,"Aut natus et sed soluta.",0,"MY16uYysyt",304,126,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-05,0,"20241205","Togo"
25,298,"Necessitatibus.",1,229,229,"Totam enim quis natus.",1,"bEUYRWupM5",259,185,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-18,1,"20241218","Togo"
25,28,"Eumet.",4,282,1128,"Mollitia et nihil quo.",1,"f3xiCdq81k",307,195,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-08,4,"20250108","Togo"
25,595,"Minuseligendi.",3,362,1086,"Libero dolor nobis eaque.",0,"QydRVo7tLd",124,142,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-28,0,"20240728","Togo"
25,308,"Ametet.",3,288,864,"Maxime qui est omnis.",0,"k7MRmVY0X8",248,189,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-12,0,"20241212","Togo"
25,364,"Ducimusquia.",3,323,969,"Ut culpa nemo quaerat.",0,"2X4ye9PhIh",227,112,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-30,0,"20241230","Togo"
25,410,"Ullamassumenda.",3,246,738,"Sint eum officiis libero.",0,"wbGnntQmil",197,155,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-19,0,"20240819","Togo"
25,333,"Quasveritatis.",2,325,650,"Id aut porro ut nam.",1,"RWmotgOYvt",105,106,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-27,2,"20240927","Togo"
25,111,"Idquaerat.",3,208,624,"Facere ea sed maiores.",1,"4z9mSD6fzr",220,153,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-13,3,"20240913","Togo"
26,532,"Utsednisi.",1,294,294,"Sit corporis eius aut.",0,"9uzI7NiOao",98,116,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-28,0,"20240728","Grenada"
26,334,"Quasideleniti.",1,360,360,"Odit molestiae ipsum est.",1,"9uzI7NiOao",262,106,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-11,1,"20241111","Grenada"
26,429,"Mollitia.",4,307,1228,"Ut libero libero sit.",1,"Ns3an1ZfUF",151,161,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-19,4,"20241219","Grenada"
26,499,"Etautcorporis.",1,347,347,"Non et quia cumque.",0,"MY16uYysyt",135,153,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-24,0,"20240624","Grenada"
26,170,"Quibusdamquia.",4,312,1248,"Et sequi qui dolorem.",0,"sUJN8HxgFg",409,133,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-19,0,"20241219","Grenada"
26,614,"Uteavitae.",2,232,464,"Dolores omnis est omnis.",0,"9BIOIxokpy",71,108,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-09,0,"20240509","Grenada"
26,202,"Enimquidemqui.",4,398,1592,"Eos quas in enim.",0,"bEUYRWupM5",390,123,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-22,0,"20240922","Grenada"
26,493,"Doloremnumquam.",3,395,1185,"Ut et cum iste id.",1,"XDfFcXgT2G",284,170,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-22,3,"20241122","Grenada"
26,404,"Autlaborumquo.",3,378,1134,"Esse et in laudantium.",0,"f3xiCdq81k",26,170,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-11,0,"20240411","Grenada"
26,143,"Idillorerum.",4,368,1472,"Commodi saepe dolores et.",0,"9uzI7NiOao",165,193,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-19,0,"20250119","Grenada"
26,74,"Itaquequiaet.",4,387,1548,"Nemo sit sed voluptas.",1,"9BIOIxokpy",4,136,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-27,4,"20241127","Grenada"
26,463,"Quosed.",1,247,247,"Tempore sit rem eos non.",1,"0mocKkZUwr",205,189,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-29,1,"20240329","Grenada"
26,224,"Perferendisea.",1,383,383,"Et vitae ut et cumque.",1,"0mocKkZUwr",371,174,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-08,1,"20240808","Grenada"
26,126,"Eumet.",3,386,1158,"A non quae culpa.",0,"QydRVo7tLd",23,165,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-28,0,"20240428","Grenada"
26,421,"Omnisdolorem.",3,345,1035,"Non non iusto optio qui.",0,"Ns3an1ZfUF",266,187,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-10,0,"20240810","Grenada"
26,529,"Quosetneque.",2,202,404,"Beatae cum odio et.",1,"RWmotgOYvt",70,135,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-21,2,"20241121","Grenada"
27,457,"Nonpossimus.",2,302,604,"Eaque et quis unde id.",1,"sUJN8HxgFg",200,187,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-29,2,"20240829","Lesotho"
27,242,"Nisisequi.",1,271,271,"Possimus at enim dolor.",1,"8FWOY90d3u",102,133,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-22,1,"20240922","Lesotho"
27,566,"Estquodautem.",3,375,1125,"Sed quis ut id.",0,"sUJN8HxgFg",214,113,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-24,0,"20240224","Lesotho"
27,8,"Reiciendis.",3,310,930,"Est omnis magni et error.",0,"c8cv2wvB8l",113,101,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-31,0,"20241231","Lesotho"
27,426,"Magnisit.",4,235,940,"Et qui et laborum.",1,"NejL4wgj4w",102,181,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-28,4,"20240428","Lesotho"
27,41,"Eosvoluptates.",4,285,1140,"Quidem et explicabo iure.",1,"RWmotgOYvt",339,122,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-21,4,"20241221","Lesotho"
27,88,"Omnisexcepturi.",4,366,1464,"Odit qui itaque qui ad.",0,"k7MRmVY0X8",44,121,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-02-09,0,"20240209","Lesotho"
27,518,"Voluptate.",3,302,906,"Nisi aut dolor tempora.",0,"RWmotgOYvt",380,134,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-05,0,"20240905","Lesotho"
27,651,"Voluptate.",4,286,1144,"Est quae quia ut numquam.",1,"8FWOY90d3u",80,174,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-05,4,"20250105","Lesotho"
27,368,"Quissuntdicta.",4,394,1576,"Modi dolores quia rem.",0,"F8ioxlh8VT",250,119,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-30,0,"20240330","Lesotho"
27,624,"Etnatuseius.",2,326,652,"Dolor quidem debitis id.",0,"Ns3an1ZfUF",349,166,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-02,0,"20241102","Lesotho"
27,357,"Adquia.",3,275,825,"Repellat culpa est ipsa.",0,"bEUYRWupM5",321,149,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-07,0,"20240307","Lesotho"
27,490,"Ipsamveronon.",3,374,1122,"Optio ut sunt sint.",1,"QydRVo7tLd",183,161,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-02,3,"20241002","Lesotho"
27,84,"Magnisit.",2,266,532,"Et fugit sunt a eveniet.",0,"bEUYRWupM5",235,141,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-03,0,"20240303","Lesotho"
27,635,"Illumharumea.",4,200,800,"Ut fuga omnis et ut sit.",1,"9uzI7NiOao",99,197,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-28,4,"20240928","Lesotho"
27,274,"Eumutfacere.",3,268,804,"Et ut sit autem qui in.",0,"8FWOY90d3u",129,148,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-03,0,"20240403","Lesotho"
27,153,"Minima.",4,276,1104,"Omnis qui quia omnis.",0,"c8cv2wvB8l",357,167,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-12,0,"20240512","Lesotho"
27,658,"Ipsumquaerat.",1,351,351,"Eos quis in voluptate.",0,"2X4ye9PhIh",170,168,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-12,0,"20241212","Lesotho"
27,194,"Fugiatquod.",2,346,692,"Officiis qui fugit culpa.",1,"8FWOY90d3u",77,141,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-06,2,"20240606","Lesotho"
28,218,"Optio.",3,366,1098,"Illo unde beatae ratione.",1,"sUJN8HxgFg",195,170,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-28,3,"20240728","Algeria"
28,374,"Fugitquodet.",3,285,855,"Tempora animi vel quae.",1,"RWmotgOYvt",361,113,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-03,3,"20241103","Algeria"
28,449,"Enimlaudantium.",2,375,750,"Fugit et omnis vel at.",0,"QydRVo7tLd",417,146,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-11,0,"20240211","Algeria"
28,163,"Vitaemagnam.",1,283,283,"Nihil id nihil in aut.",1,"0mocKkZUwr",377,122,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-10,1,"20240310","Algeria"
28,399,"Laboriosam.",4,243,972,"Ut eius magni sunt.",1,"bEUYRWupM5",102,128,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-19,4,"20240519","Algeria"
28,367,"Odiodoloremque.",4,212,848,"Rerum autem veritatis et.",0,"bEUYRWupM5",176,197,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-03,0,"20240503","Algeria"
28,564,"Inventoresequi.",3,389,1167,"Ut accusantium quo unde.",1,"XDfFcXgT2G",302,100,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-21,3,"20241021","Algeria"
28,461,"Doloremque.",4,224,896,"Et vero rerum rerum.",1,"F8ioxlh8VT",360,173,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-20,4,"20240320","Algeria"
28,377,"Optio.",3,377,1131,"Qui sit quis quis quas.",1,"sUJN8HxgFg",323,172,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-28,3,"20240428","Algeria"
28,44,"Autemexpedita.",4,333,1332,"Qui nam iste earum.",0,"RWmotgOYvt",25,109,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-11,0,"20241011","Algeria"
28,425,"Aliquambeatae.",2,327,654,"Aut iste quis ut.",0,"Qrs72gsjGa",90,118,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-05,0,"20250105","Algeria"
28,325,"Enimtempora.",1,307,307,"Aut non est itaque.",1,"Ns3an1ZfUF",204,134,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-28,1,"20240328","Algeria"
28,9,"Veritatiseos.",4,289,1156,"Ex unde et ea error ipsa.",0,"XDfFcXgT2G",179,140,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-11,0,"20240611","Algeria"
28,100,"Cupiditatesit.",1,327,327,"Est qui qui quo sint.",1,"sUJN8HxgFg",266,152,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-10,1,"20240810","Algeria"
28,244,"Doloremque.",1,283,283,"Quasi nulla esse debitis.",0,"MY16uYysyt",327,178,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-04,0,"20241104","Algeria"
29,397,"Etquae.",3,326,978,"Non accusamus et minus.",1,"RWmotgOYvt",174,110,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-17,3,"20240317","China"
29,649,"Sintvel.",2,299,598,"Eius quasi nemo quam ab.",0,"9BIOIxokpy",220,172,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-08,0,"20240308","China"
29,387,"Etmagnam.",2,258,516,"Sed error quia saepe.",0,"0mocKkZUwr",245,156,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-07,0,"20240607","China"
29,358,"Quissapiente.",3,375,1125,"Quia ad qui quo.",0,"QydRVo7tLd",76,155,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-19,0,"20240719","China"
29,26,"Hicsunt.",3,330,990,"Quo earum soluta autem.",0,"9uzI7NiOao",400,125,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-02,0,"20241002","China"
29,261,"Quiaoccaecati.",4,283,1132,"Sit et expedita omnis.",1,"RWmotgOYvt",6,162,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-01,4,"20240301","China"
29,636,"Autvoluptatem.",1,204,204,"Qui et tenetur quos.",1,"0mocKkZUwr",87,199,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-21,1,"20240621","China"
29,259,"Etsediure.",2,343,686,"Libero quos esse ut sunt.",0,"NejL4wgj4w",29,182,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-22,0,"20241222","China"
29,70,"Nonpossimus.",1,227,227,"Quis quae et ipsa minus.",0,"8FWOY90d3u",255,197,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-02-11,0,"20240211","China"
29,284,"Etperspiciatis.",3,277,831,"Et minus eos voluptas.",1,"NejL4wgj4w",90,163,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-10,3,"20240810","China"
29,554,"Quae.",1,346,346,"Quo autem et suscipit.",0,"2X4ye9PhIh",37,189,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-11,0,"20241111","China"
29,353,"Modieos.",1,397,397,"Aut dicta distinctio qui.",0,"c8cv2wvB8l",264,122,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-09,0,"20240409","China"
29,102,"Sitsimilique.",3,240,720,"Ut voluptas adipisci hic.",0,"c8cv2wvB8l",149,169,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-12,0,"20241112","China"
29,71,"Debitis.",2,248,496,"Nisi culpa nulla ut.",1,"k7MRmVY0X8",284,107,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-12,2,"20240612","China"
29,417,"Optioofficiis.",4,243,972,"Maiores et sed dolore.",1,"wbGnntQmil",400,138,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-21,4,"20240321","China"
29,483,"Nihilatqui.",1,299,299,"Sunt hic aut qui minima.",1,"4z9mSD6fzr",400,113,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-21,1,"20240421","China"
29,191,"Omnisquis.",1,373,373,"Expedita id ratione quia.",0,"RWmotgOYvt",154,101,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-08,0,"20241008","China"
30,237,"Velitsedautem.",1,219,219,"Et earum sed cupiditate.",1,"2X4ye9PhIh",220,130,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-23,1,"20240823","Cote D Ivoire"
30,416,"Etautcorporis.",2,363,726,"Et sit fugiat ullam eum.",1,"0mocKkZUwr",140,106,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-05,2,"20240305","Cote D Ivoire"
30,12,"Aspernaturquo.",2,202,404,"Qui eveniet ut placeat.",1,"XDfFcXgT2G",384,120,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-03,2,"20241103","Cote D Ivoire"
30,537,"Underepellat.",3,238,714,"Hic sed est qui.",1,"wbGnntQmil",124,102,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-15,3,"20240715","Cote D Ivoire"
30,48,"Sitarchitecto.",3,263,789,"In et deserunt ratione.",1,"c8cv2wvB8l",115,162,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-28,3,"20240728","Cote D Ivoire"
30,31,"Autetaut.",2,250,500,"Est qui ut explicabo.",1,"NejL4wgj4w",134,109,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-12,2,"20240412","Cote D Ivoire"
30,192,"Voluptatemest.",1,329,329,"Error quod non est autem.",1,"9BIOIxokpy",21,135,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-04,1,"20241004","Cote D Ivoire"
30,103,"Autemplaceat.",1,237,237,"Vero sint eveniet itaque.",1,"sUJN8HxgFg",13,191,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-11,1,"20240911","Cote D Ivoire"
30,460,"Temporibus.",4,381,1524,"Labore sed dolor qui.",0,"RWmotgOYvt",72,162,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-13,0,"20240613","Cote D Ivoire"
31,2,"Etbeataesint.",1,220,220,"Repellat illo at quam et.",1,"4z9mSD6fzr",37,120,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-15,1,"20241015","Yemen"
31,296,"Minima.",2,212,424,"Quis quia commodi in.",1,"8FWOY90d3u",228,170,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-06,2,"20241106","Yemen"
31,373,"Utquiafacilis.",4,303,1212,"Optio et sunt quo et.",1,"f3xiCdq81k",118,136,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-05,4,"20240305","Yemen"
31,157,"Voluptate.",1,315,315,"Ut quia facere ipsam.",1,"QydRVo7tLd",310,152,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-02,1,"20240502","Yemen"
31,164,"Beataemagnam.",1,310,310,"Debitis aut sed sunt.",0,"XDfFcXgT2G",43,146,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-05,0,"20240405","Yemen"
31,372,"Doloribus.",2,341,682,"Sunt quia in eligendi.",1,"9uzI7NiOao",152,122,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-27,2,"20240427","Yemen"
31,27,"Autlaborumquo.",2,340,680,"Modi velit rerum quasi.",0,"9uzI7NiOao",20,134,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-14,0,"20240414","Yemen"
31,107,"Idautem.",3,386,1158,"Quas eum dolorum aut.",0,"RWmotgOYvt",178,193,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-22,0,"20240322","Yemen"
31,318,"Nihilnon.",3,378,1134,"Vero et fuga sint.",1,"9uzI7NiOao",105,140,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-13,3,"20240613","Yemen"
31,330,"Autemexpedita.",1,363,363,"A vero doloribus aut.",1,"bEUYRWupM5",154,181,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-07,1,"20241007","Yemen"
31,263,"Velitdeleniti.",2,336,672,"Enim eligendi ut dolorem.",0,"NejL4wgj4w",255,147,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-05,0,"20241105","Yemen"
31,625,"Blanditiisut.",4,328,1312,"Eum autem quasi quos qui.",1,"f3xiCdq81k",217,108,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-22,4,"20241022","Yemen"
31,178,"Utestmagnam.",2,225,450,"Dicta ad nisi eius.",0,"f3xiCdq81k",94,114,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-19,0,"20241119","Yemen"
31,257,"Etquasmagni.",1,356,356,"Sed sunt alias veritatis.",0,"c8cv2wvB8l",320,177,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-16,0,"20240516","Yemen"
31,214,"Nonomnis.",2,367,734,"Dolore aut et et.",0,"9uzI7NiOao",121,124,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-31,0,"20241231","Yemen"
31,362,"Quiaoccaecati.",2,213,426,"Quibusdam ut sit quia ut.",0,"MY16uYysyt",182,112,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-31,0,"20241231","Yemen"
31,496,"Commodiplaceat.",1,305,305,"Nihil quis quia soluta.",1,"4z9mSD6fzr",353,143,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-27,1,"20240527","Yemen"
31,106,"Aliquam.",4,292,1168,"Nemo aut quas ipsam sed.",1,"4z9mSD6fzr",18,177,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-18,4,"20250118","Yemen"
31,650,"Commodised.",4,205,820,"Optio culpa et in soluta.",1,"4z9mSD6fzr",44,138,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-25,4,"20240225","Yemen"
31,548,"Fugitquodet.",1,345,345,"Ab magnam nobis et optio.",0,"NejL4wgj4w",215,135,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-21,0,"20240621","Yemen"
31,91,"Sitnihil.",4,275,1100,"Qui id alias reiciendis.",1,"F8ioxlh8VT",136,146,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-30,4,"20240630","Yemen"
31,402,"Etdoloribus.",1,387,387,"Voluptas et earum esse.",1,"Ns3an1ZfUF",125,128,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-06,1,"20240706","Yemen"
32,478,"Aliquambeatae.",3,323,969,"Saepe qui labore fugiat.",0,"k7MRmVY0X8",329,160,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-06,0,"20240506","Tonga"
